instance pathlad vf2 ri
all-meshes-CVIU11-pattern1-target336 0.0125175 0.0116014 0.0329869
all-meshes-CVIU11-pattern1-target337 0.00932947 0.0117014 0.0328093
all-meshes-CVIU11-pattern1-target338 0.00341665 0.00519046 0.0314528
all-meshes-CVIU11-pattern1-target339 0.00473899 0.00725764 0.0351405
all-meshes-CVIU11-pattern1-target34 0.0991254 0.111479 0.168398
all-meshes-CVIU11-pattern1-target340 0.0312487 0.236658 0.0866736
all-meshes-CVIU11-pattern1-target341 0.00671489 0.420248 0.0455429
all-meshes-CVIU11-pattern1-target342 0.475706 87.7146 0.949573
all-meshes-CVIU11-pattern1-target343 0.192786 0.179049 0.456686
all-meshes-CVIU11-pattern1-target344 0.00895963 0.0115538 0.048959
all-meshes-CVIU11-pattern1-target345 0.0109707 0.015933 0.0363816
all-meshes-CVIU11-pattern1-target346 0.0094791 0.0107048 0.041874
all-meshes-CVIU11-pattern1-target347 0.00392802 0.00681423 0.0275358
all-meshes-CVIU11-pattern1-target348 0.015132 0.017187 0.0407539
all-meshes-CVIU11-pattern1-target349 0.0115483 0.0116625 0.0318941
all-meshes-CVIU11-pattern1-target35 0.0134211 0.0114431 0.0313406
all-meshes-CVIU11-pattern1-target350 0.0329198 0.226612 0.0423224
all-meshes-CVIU11-pattern1-target351 0.00567272 0.00755608 0.0325036
all-meshes-CVIU11-pattern1-target352 0.018071 0.0139048 0.0928366
all-meshes-CVIU11-pattern1-target353 0.166333 0.126159 0.393307
all-meshes-CVIU11-pattern1-target354 0.0106987 13.4098 0.0347386
all-meshes-CVIU11-pattern1-target356 0.00419695 0.00617488 0.0316082
all-meshes-CVIU11-pattern1-target357 0.00685111 0.00876031 0.0328568
all-meshes-CVIU11-pattern1-target358 0.0113216 0.0145574 0.041716
all-meshes-CVIU11-pattern1-target359 0.0104871 0.0120545 0.0372879
all-meshes-CVIU11-pattern1-target36 0.0965087 0.103369 0.169268
all-meshes-CVIU11-pattern1-target360 0.124773 0.134422 0.0824018
all-meshes-CVIU11-pattern1-target361 0.0439602 0.051385 0.069133
all-meshes-CVIU11-pattern1-target362 0.0105126 0.0115002 0.0339011
all-meshes-CVIU11-pattern1-target363 0.00433365 0.00631041 0.0317632
all-meshes-CVIU11-pattern1-target364 0.0125491 0.0204432 0.0373861
all-meshes-CVIU11-pattern1-target365 0.011001 0.0438763 0.038183
all-meshes-CVIU11-pattern1-target366 0.139107 5.20623 0.12746
all-meshes-CVIU11-pattern1-target367 0.0206046 0.0191968 0.0442879
all-meshes-CVIU11-pattern1-target368 0.0367545 0.0447866 0.0697571
all-meshes-CVIU11-pattern1-target369 0.0661255 0.281683 0.102474
all-meshes-CVIU11-pattern1-target37 0.00575655 0.00785352 0.0352625
all-meshes-CVIU11-pattern1-target370 0.0669358 0.0841665 0.0865665
all-meshes-CVIU11-pattern1-target378 0.101909 0.0922453 0.0894562
all-meshes-CVIU11-pattern1-target379 0.0205103 0.0320342 0.04786
all-meshes-CVIU11-pattern1-target38 0.0967623 84.1531 0.206002
all-meshes-CVIU11-pattern1-target380 0.0470493 0.0489002 0.0685287
all-meshes-CVIU11-pattern1-target381 0.00826646 0.183734 0.0384882
all-meshes-CVIU11-pattern1-target382 0.261039 45.2799 0.24358
all-meshes-CVIU11-pattern1-target383 0.0196452 0.0217607 0.0630054
all-meshes-CVIU11-pattern1-target384 0.0485224 0.0457298 0.104558
all-meshes-CVIU11-pattern1-target385 0.174529 41.1826 1.06983
all-meshes-CVIU11-pattern1-target386 0.00462848 0.00595367 0.0287661
all-meshes-CVIU11-pattern1-target387 0.0223642 5.50128 0.0517237
all-meshes-CVIU11-pattern1-target388 0.133596 0.113886 0.173754
all-meshes-CVIU11-pattern1-target389 0.135022 4.10225 0.12044
all-meshes-CVIU11-pattern1-target39 0.0048992 0.00643358 0.0306557
all-meshes-CVIU11-pattern1-target390 0.124044 0.0981597 0.19745
all-meshes-CVIU11-pattern1-target391 0.434841 23.905 0.196148
all-meshes-CVIU11-pattern1-target392 0.00568249 0.00614103 0.0363387
all-meshes-CVIU11-pattern1-target393 0.0176272 0.0176047 0.0458795
all-meshes-CVIU11-pattern1-target394 0.00946427 0.00989017 0.0343937
all-meshes-CVIU11-pattern1-target395 0.139128 0.127771 0.12169
all-meshes-CVIU11-pattern1-target396 0.012697 0.0133245 0.0352139
all-meshes-CVIU11-pattern1-target397 0.0836115 30.1188 0.122913
all-meshes-CVIU11-pattern1-target398 0.268558 0.299503 0.335501
all-meshes-CVIU11-pattern1-target399 0.0278315 0.0255045 0.06481
all-meshes-CVIU11-pattern1-target4 0.00795856 0.0099518 0.0322692
all-meshes-CVIU11-pattern1-target40 0.00924228 0.0106168 0.0505061
all-meshes-CVIU11-pattern1-target400 0.0276803 0.033197 0.0474292
all-meshes-CVIU11-pattern1-target401 0.0857286 0.114961 0.120579
all-meshes-CVIU11-pattern1-target402 0.00477161 0.00556489 0.0281771
all-meshes-CVIU11-pattern1-target403 0.0202761 0.0209875 0.041663
all-meshes-CVIU11-pattern1-target404 0.0360662 0.0353715 0.0700277
all-meshes-CVIU11-pattern1-target405 0.11478 0.096957 0.316505
all-meshes-CVIU11-pattern1-target406 0.0127638 0.0130976 0.0380569
all-meshes-CVIU11-pattern1-target407 0.00554749 0.00791679 0.027796
all-meshes-CVIU11-pattern1-target408 0.00490605 0.007124 0.0296982
all-meshes-CVIU11-pattern1-target409 0.00678778 0.00918203 0.0325629
all-meshes-CVIU11-pattern1-target41 0.0521529 0.053511 0.246133
all-meshes-CVIU11-pattern1-target410 0.00653719 0.00835644 0.0357842
all-meshes-CVIU11-pattern1-target411 0.0180816 0.0258655 0.0531989
all-meshes-CVIU11-pattern1-target412 0.00475039 0.00740995 0.032064
all-meshes-CVIU11-pattern1-target413 0.00509792 0.00696523 0.0321303
all-meshes-CVIU11-pattern1-target414 0.00527514 0.00711681 0.0393844
all-meshes-CVIU11-pattern1-target415 0.0247326 0.0227906 0.115408
all-meshes-CVIU11-pattern1-target416 0.0043472 0.00719262 0.0308458
all-meshes-CVIU11-pattern1-target417 0.00452452 0.00743358 0.0297618
all-meshes-CVIU11-pattern1-target418 0.00703323 0.0098471 0.0398975
all-meshes-CVIU11-pattern1-target419 0.0107334 0.00944537 0.0405247
all-meshes-CVIU11-pattern1-target42 0.0308553 0.0335665 0.0972066
all-meshes-CVIU11-pattern1-target420 0.20673 0.121344 0.717156
all-meshes-CVIU11-pattern1-target421 0.0146422 0.0164039 0.0562471
all-meshes-CVIU11-pattern1-target422 0.0210209 0.0217203 0.112466
all-meshes-CVIU11-pattern1-target423 0.0116201 0.0171232 0.0403675
all-meshes-CVIU11-pattern1-target424 0.0472093 4.17379 0.111613
all-meshes-CVIU11-pattern1-target425 0.00743009 0.00829581 0.0330904
all-meshes-CVIU11-pattern1-target427 0.0200992 0.0212536 0.057447
all-meshes-CVIU11-pattern1-target428 0.213886 0.165827 0.221096
all-meshes-CVIU11-pattern1-target429 0.00753387 0.00969564 0.0350695
all-meshes-CVIU11-pattern1-target43 0.228975 0.183478 0.21377
all-meshes-CVIU11-pattern1-target430 0.101301 0.0858133 0.296547
all-meshes-CVIU11-pattern1-target431 0.153485 6.56719 0.150625
all-meshes-CVIU11-pattern1-target432 0.0178147 0.0151603 0.0346638
all-meshes-CVIU11-pattern1-target433 0.0639741 0.0508931 0.0716007
all-meshes-CVIU11-pattern1-target434 0.176668 0.122882 0.194969
all-meshes-CVIU11-pattern1-target435 0.0440969 0.0439319 0.0680007
all-meshes-CVIU11-pattern1-target436 0.110544 0.0865215 0.218165
all-meshes-CVIU11-pattern1-target437 0.00432253 0.00639157 0.0276733
all-meshes-CVIU11-pattern1-target438 0.15009 0.0848255 0.337356
all-meshes-CVIU11-pattern1-target439 0.0337977 0.0539438 0.0551128
all-meshes-CVIU11-pattern1-target44 0.0382775 0.0515626 0.0703006
all-meshes-CVIU11-pattern1-target440 0.0178968 0.0194318 0.045453
all-meshes-CVIU11-pattern1-target441 0.114083 0.073296 0.0910687
all-meshes-CVIU11-pattern1-target442 0.0442103 0.036468 0.044993
all-meshes-CVIU11-pattern1-target443 0.0474633 0.22735 0.0747301
all-meshes-CVIU11-pattern1-target444 0.11009 0.118124 0.349805
all-meshes-CVIU11-pattern1-target446 0.0615966 0.075221 0.188063
all-meshes-CVIU11-pattern1-target447 0.209129 3600.02 0.302256
all-meshes-CVIU11-pattern1-target448 0.101821 0.0766419 0.131076
all-meshes-CVIU11-pattern1-target449 0.0932376 0.0914747 0.282625
all-meshes-CVIU11-pattern1-target45 0.0246 0.0291044 0.0743423
all-meshes-CVIU11-pattern1-target450 0.0994613 0.102099 0.109375
all-meshes-CVIU11-pattern1-target451 0.03518 0.0372682 0.0619781
all-meshes-CVIU11-pattern1-target452 0.265697 0.257701 0.390456
all-meshes-CVIU11-pattern1-target453 0.0546092 0.0600226 0.185375
all-meshes-CVIU11-pattern1-target454 0.137367 0.199093 0.143797
all-meshes-CVIU11-pattern1-target455 0.0366013 0.0275009 0.0826834
all-meshes-CVIU11-pattern1-target456 0.281761 0.359596 0.162357
all-meshes-CVIU11-pattern1-target457 0.0247483 2.24277 0.0621152
all-meshes-CVIU11-pattern1-target458 0.0839096 0.04187 0.0788761
all-meshes-CVIU11-pattern1-target459 0.16095 0.142972 0.199786
all-meshes-CVIU11-pattern1-target46 0.0139865 0.0146956 0.0398756
all-meshes-CVIU11-pattern1-target460 0.0356876 0.023865 0.155902
all-meshes-CVIU11-pattern1-target461 0.384135 21.4887 0.443094
all-meshes-CVIU11-pattern1-target462 0.00764828 0.00877584 0.0330853
all-meshes-CVIU11-pattern1-target463 0.00639367 0.00927639 0.0370651
all-meshes-CVIU11-pattern1-target464 0.168604 0.189397 0.220829
all-meshes-CVIU11-pattern1-target465 0.0350979 0.03403 0.0714875
all-meshes-CVIU11-pattern1-target466 0.00473178 0.00712227 0.0301287
all-meshes-CVIU11-pattern1-target467 0.175587 0.123779 0.123832
all-meshes-CVIU11-pattern1-target468 0.0349822 0.0346201 0.119363
all-meshes-CVIU11-pattern1-target469 0.175232 0.156105 0.136061
all-meshes-CVIU11-pattern1-target47 0.00511816 0.0216529 0.0264011
all-meshes-CVIU11-pattern1-target470 0.0320459 0.371903 0.202173
all-meshes-CVIU11-pattern1-target471 0.118573 0.139933 0.171124
all-meshes-CVIU11-pattern1-target472 0.00625135 0.00889262 0.0345709
all-meshes-CVIU11-pattern1-target473 0.0291378 0.0310752 0.0927027
all-meshes-CVIU11-pattern1-target474 0.0336931 15.0727 0.0699667
all-meshes-CVIU11-pattern1-target475 0.0148592 0.219522 0.0352393
all-meshes-CVIU11-pattern1-target476 0.0952463 0.110948 0.237761
all-meshes-CVIU11-pattern1-target477 0.00507477 0.00558087 0.0262372
all-meshes-CVIU11-pattern1-target478 0.00613059 0.008599 0.0485667
all-meshes-CVIU11-pattern1-target479 0.263502 0.257457 0.162086
all-meshes-CVIU11-pattern1-target48 0.0505048 0.0836338 0.127922
all-meshes-CVIU11-pattern1-target481 0.0409782 0.0449781 0.0670357
all-meshes-CVIU11-pattern1-target482 0.00515681 0.00748221 0.0287502
all-meshes-CVIU11-pattern1-target483 0.221225 0.182855 0.189254
all-meshes-CVIU11-pattern1-target484 0.139554 0.1444 0.269179
all-meshes-CVIU11-pattern1-target485 0.0137462 0.359468 0.0430025
all-meshes-CVIU11-pattern1-target486 0.0044637 0.00675169 0.0325259
all-meshes-CVIU11-pattern1-target487 0.235557 0.178921 0.128434
all-meshes-CVIU11-pattern1-target488 0.0775767 0.12152 0.141942
all-meshes-CVIU11-pattern1-target489 0.115318 0.120823 0.179529
all-meshes-CVIU11-pattern1-target49 0.00926358 0.0114028 0.0444008
all-meshes-CVIU11-pattern1-target490 0.0133445 0.0151648 0.0398155
all-meshes-CVIU11-pattern1-target491 0.029277 0.0281464 0.0464223
all-meshes-CVIU11-pattern1-target492 0.00448767 0.00560117 0.0276253
all-meshes-CVIU11-pattern1-target493 0.0165132 0.0247531 0.0552356
all-meshes-CVIU11-pattern1-target494 0.00941111 0.0128255 0.0363537
all-meshes-CVIU11-pattern1-target495 0.0753092 0.128856 0.177023
all-meshes-CVIU11-pattern1-target496 0.0162952 0.0221921 0.0534957
all-meshes-CVIU11-pattern1-target497 0.0349558 0.0256887 0.0474647
all-meshes-CVIU11-pattern1-target498 0.0065853 0.00858435 0.0330441
all-meshes-CVIU11-pattern1-target499 0.00942541 0.0139711 0.0383055
all-meshes-CVIU11-pattern1-target5 0.00407537 0.00634031 0.0274043
all-meshes-CVIU11-pattern1-target50 0.0331534 0.0304974 0.0651764
all-meshes-CVIU11-pattern1-target500 0.00832908 0.0098031 0.0299913
all-meshes-CVIU11-pattern1-target501 0.14444 0.10765 0.496011
all-meshes-CVIU11-pattern1-target502 0.0274181 0.0260777 0.138414
all-meshes-CVIU11-pattern1-target503 0.0262588 0.0379007 0.043194
all-meshes-CVIU11-pattern1-target504 0.0459276 0.0398474 0.0551572
all-meshes-CVIU11-pattern1-target505 0.227188 2.16779 0.713804
all-meshes-CVIU11-pattern1-target506 0.00474793 0.00711595 0.0313916
all-meshes-CVIU11-pattern1-target507 0.00634523 0.0106628 0.0422327
all-meshes-CVIU11-pattern1-target508 0.0305203 0.0382863 0.0616815
all-meshes-CVIU11-pattern1-target509 0.0192342 0.0144006 0.0726001
all-meshes-CVIU11-pattern1-target51 0.0247284 0.0181133 0.0882868
all-meshes-CVIU11-pattern1-target510 0.212067 0.203945 0.346025
all-meshes-CVIU11-pattern1-target511 0.149648 946.989 0.284428
all-meshes-CVIU11-pattern1-target512 0.00807896 0.0102749 0.039473
all-meshes-CVIU11-pattern1-target513 0.0164662 0.0167777 0.0432588
all-meshes-CVIU11-pattern1-target514 0.0120664 0.603831 0.0451895
all-meshes-CVIU11-pattern1-target515 0.014448 0.0155371 0.0422365
all-meshes-CVIU11-pattern1-target517 0.20136 0.209831 0.513138
all-meshes-CVIU11-pattern1-target518 0.0722844 0.0963076 0.130818
all-meshes-CVIU11-pattern1-target519 0.00471462 0.00601846 0.0339565
all-meshes-CVIU11-pattern1-target52 0.00857289 0.0135204 0.0351081
all-meshes-CVIU11-pattern1-target520 0.174546 0.140711 0.509831
all-meshes-CVIU11-pattern1-target521 0.0196698 0.0190561 0.0557586
all-meshes-CVIU11-pattern1-target522 0.0655458 0.0639107 0.0673032
all-meshes-CVIU11-pattern1-target523 0.00483195 0.00691986 0.0275238
all-meshes-CVIU11-pattern1-target524 0.0123621 4.84227 0.0526973
all-meshes-CVIU11-pattern1-target525 0.117341 0.103939 0.171711
all-meshes-CVIU11-pattern1-target526 0.0124075 0.0154293 0.0458044
all-meshes-CVIU11-pattern1-target527 0.022603 0.021961 0.0417158
all-meshes-CVIU11-pattern1-target528 0.298523 0.242355 0.214022
all-meshes-CVIU11-pattern1-target529 0.00747671 0.00790825 0.0325491
all-meshes-CVIU11-pattern1-target53 0.027627 0.0276982 0.0447473
all-meshes-CVIU11-pattern1-target530 0.00666891 0.00952259 0.034115
all-meshes-CVIU11-pattern1-target54 0.0274632 0.0293833 0.0549167
all-meshes-CVIU11-pattern1-target55 0.0998768 0.0798877 0.117218
all-meshes-CVIU11-pattern1-target56 0.0109929 0.0128131 0.0477739
all-meshes-CVIU11-pattern1-target57 0.134625 0.125824 0.115353
all-meshes-CVIU11-pattern1-target58 0.00511725 0.00859309 0.0273152
all-meshes-CVIU11-pattern1-target59 0.0120327 0.214247 0.0452605
all-meshes-CVIU11-pattern1-target6 0.0549048 0.059996 0.075938
all-meshes-CVIU11-pattern1-target60 0.0170942 0.019885 0.0524768
all-meshes-CVIU11-pattern1-target61 0.0165888 0.0178378 0.0539959
all-meshes-CVIU11-pattern1-target62 0.0165026 4.06576 0.0520525
all-meshes-CVIU11-pattern1-target63 0.0170354 1.65739 0.0508435
all-meshes-CVIU11-pattern1-target64 0.015967 0.014555 0.0578131
all-meshes-CVIU11-pattern1-target65 0.419228 0.25545 0.159993
all-meshes-CVIU11-pattern1-target66 0.0694158 0.0881263 0.215498
all-meshes-CVIU11-pattern1-target67 0.00502799 0.0061482 0.0299639
all-meshes-CVIU11-pattern1-target68 0.26399 0.215604 0.178785
all-meshes-CVIU11-pattern1-target69 0.0102917 0.102306 0.0379965
all-meshes-CVIU11-pattern1-target7 0.00602331 0.325103 0.0318645
all-meshes-CVIU11-pattern1-target70 0.226706 0.260029 0.157919
all-meshes-CVIU11-pattern1-target72 0.0448122 0.0333822 0.084206
all-meshes-CVIU11-pattern1-target73 0.0208555 0.0288802 0.0654322
all-meshes-CVIU11-pattern1-target74 0.0785767 0.0716363 0.0719429
all-meshes-CVIU11-pattern1-target76 0.213135 0.145108 0.126172
all-meshes-CVIU11-pattern1-target77 0.0697933 0.0701142 0.0689529
all-meshes-CVIU11-pattern1-target78 0.0209908 0.022876 0.0499586
all-meshes-CVIU11-pattern1-target79 0.248118 0.232675 0.21489
all-meshes-CVIU11-pattern1-target8 0.00805772 0.0107878 0.033799
all-meshes-CVIU11-pattern1-target80 0.0773754 0.115418 0.086191
all-meshes-CVIU11-pattern1-target81 0.0158551 0.0174915 0.0416503
all-meshes-CVIU11-pattern1-target82 0.0416409 0.0307983 0.0519544
all-meshes-CVIU11-pattern1-target83 0.171702 0.211302 0.210075
all-meshes-CVIU11-pattern1-target84 0.0489394 0.210445 0.0616428
all-meshes-CVIU11-pattern1-target85 0.0649944 1.11414 0.0664471
all-meshes-CVIU11-pattern1-target86 0.468361 0.268442 0.1814
all-meshes-CVIU11-pattern1-target87 0.18166 0.149071 0.138003
all-meshes-CVIU11-pattern1-target88 0.0103293 0.330369 0.0333
all-meshes-CVIU11-pattern1-target89 0.0472971 0.0642502 0.0679994
all-meshes-CVIU11-pattern1-target9 0.0117381 3.05518 0.0379616
all-meshes-CVIU11-pattern1-target90 0.207487 0.156667 0.139681
all-meshes-CVIU11-pattern1-target91 0.0202001 0.0237155 0.0532035
all-meshes-CVIU11-pattern1-target92 0.00811787 0.0125471 0.0350873
all-meshes-CVIU11-pattern1-target93 0.236124 8.26047 0.172559
all-meshes-CVIU11-pattern1-target94 0.0545357 0.963675 0.070659
all-meshes-CVIU11-pattern1-target96 0.0218702 0.0226428 0.0649365
all-meshes-CVIU11-pattern1-target97 0.203919 0.13938 0.118586
all-meshes-CVIU11-pattern1-target98 0.173525 0.138878 0.129703
all-meshes-CVIU11-pattern1-target99 0.199035 0.22364 0.242219
all-meshes-CVIU11-pattern2-target1 0.0194337 0.0222248 0.0378671
all-meshes-CVIU11-pattern2-target10 0.0232384 0.0613692 0.0419682
all-meshes-CVIU11-pattern2-target100 0.359961 0.939918 0.14701
all-meshes-CVIU11-pattern2-target102 0.126281 0.108244 0.119893
all-meshes-CVIU11-pattern2-target103 0.202774 104.964 0.299062
all-meshes-CVIU11-pattern2-target104 0.00415184 0.00802074 0.032853
all-meshes-CVIU11-pattern2-target106 0.0170472 0.0176227 0.0376944
all-meshes-CVIU11-pattern2-target107 0.268571 0.233422 0.162003
all-meshes-CVIU11-pattern2-target108 0.0229924 0.0269823 0.0494464
all-meshes-CVIU11-pattern2-target109 0.00950039 0.013783 0.0304461
all-meshes-CVIU11-pattern2-target11 0.00879433 0.00871153 0.0402902
all-meshes-CVIU11-pattern2-target110 0.0140855 0.0272145 0.040064
all-meshes-CVIU11-pattern2-target111 0.0283068 0.0368301 0.0515319
all-meshes-CVIU11-pattern2-target112 0.174731 33.5951 0.234061
all-meshes-CVIU11-pattern2-target113 0.0189085 0.484939 0.0421442
all-meshes-CVIU11-pattern2-target114 0.0122048 0.0197688 0.0351892
all-meshes-CVIU11-pattern2-target115 0.00862319 0.0105165 0.0370324
all-meshes-CVIU11-pattern2-target116 0.00751871 0.00970944 0.0294156
all-meshes-CVIU11-pattern2-target117 0.0064364 0.00635254 0.0292205
all-meshes-CVIU11-pattern2-target118 0.00606919 0.00964603 0.0267377
all-meshes-CVIU11-pattern2-target119 0.0241247 0.021067 0.0387303
all-meshes-CVIU11-pattern2-target12 0.00509728 0.00590216 0.0278181
all-meshes-CVIU11-pattern2-target120 0.0144629 0.0169419 0.0429136
all-meshes-CVIU11-pattern2-target121 0.00455921 0.00676727 0.0287253
all-meshes-CVIU11-pattern2-target122 0.0104885 0.0125482 0.0354373
all-meshes-CVIU11-pattern2-target123 0.00969006 0.0121481 0.037446
all-meshes-CVIU11-pattern2-target124 0.0745118 0.0762502 0.117631
all-meshes-CVIU11-pattern2-target125 0.0238191 0.0225945 0.0486933
all-meshes-CVIU11-pattern2-target126 0.402548 0.190764 0.146743
all-meshes-CVIU11-pattern2-target127 0.012472 0.0184907 0.0375795
all-meshes-CVIU11-pattern2-target128 0.00480261 0.00525717 0.0282758
all-meshes-CVIU11-pattern2-target129 0.317167 0.196908 0.138697
all-meshes-CVIU11-pattern2-target13 0.0318974 0.0336615 0.0521592
all-meshes-CVIU11-pattern2-target130 0.0693083 0.0605399 0.0684286
all-meshes-CVIU11-pattern2-target131 0.0281672 0.0430829 0.038329
all-meshes-CVIU11-pattern2-target132 0.106479 0.11109 0.116721
all-meshes-CVIU11-pattern2-target133 0.0560663 0.0821052 0.0788759
all-meshes-CVIU11-pattern2-target134 0.580219 0.24957 0.163505
all-meshes-CVIU11-pattern2-target135 0.00556362 0.0080384 0.0278449
all-meshes-CVIU11-pattern2-target136 0.104067 0.102175 0.0889984
all-meshes-CVIU11-pattern2-target137 0.0237584 0.026202 0.0399913
all-meshes-CVIU11-pattern2-target138 0.0287501 0.0420798 0.0497536
all-meshes-CVIU11-pattern2-target139 0.437661 0.328491 0.212758
all-meshes-CVIU11-pattern2-target14 0.0084863 0.0112859 0.0314706
all-meshes-CVIU11-pattern2-target140 0.0209164 0.0261383 0.0473274
all-meshes-CVIU11-pattern2-target141 0.0258035 0.0302768 0.0507517
all-meshes-CVIU11-pattern2-target143 0.00540377 0.0203735 0.0310468
all-meshes-CVIU11-pattern2-target144 0.012497 0.012194 0.0395467
all-meshes-CVIU11-pattern2-target145 0.0179894 6.44555 0.0418422
all-meshes-CVIU11-pattern2-target146 0.0339501 0.029133 0.0483765
all-meshes-CVIU11-pattern2-target147 0.0213141 0.0321001 0.0488716
all-meshes-CVIU11-pattern2-target148 0.0400458 0.077882 0.0776003
all-meshes-CVIU11-pattern2-target149 0.0253108 0.0272901 0.0563189
all-meshes-CVIU11-pattern2-target15 0.0335808 0.0426136 0.0553773
all-meshes-CVIU11-pattern2-target150 0.168441 0.174437 0.117417
all-meshes-CVIU11-pattern2-target151 0.0101532 0.0901686 0.0397282
all-meshes-CVIU11-pattern2-target152 0.206445 0.164852 0.134169
all-meshes-CVIU11-pattern2-target153 0.00439114 0.00562459 0.0282091
all-meshes-CVIU11-pattern2-target154 0.0304077 0.0843616 0.041406
all-meshes-CVIU11-pattern2-target155 0.0536391 0.0838409 0.0738212
all-meshes-CVIU11-pattern2-target156 0.138767 0.121135 0.112855
all-meshes-CVIU11-pattern2-target157 0.0315387 0.0512229 0.064353
all-meshes-CVIU11-pattern2-target158 0.143199 0.137368 0.131124
all-meshes-CVIU11-pattern2-target159 0.00483961 0.00774283 0.0327885
all-meshes-CVIU11-pattern2-target16 0.0321008 0.0300461 0.0560713
all-meshes-CVIU11-pattern2-target160 0.0237527 0.0253269 0.0429792
all-meshes-CVIU11-pattern2-target161 0.0309331 0.0415065 0.0449395
all-meshes-CVIU11-pattern2-target162 0.114483 0.087998 0.0993473
all-meshes-CVIU11-pattern2-target163 0.0758521 0.0757422 0.0907884
all-meshes-CVIU11-pattern2-target164 0.0450894 0.0541021 0.0725503
all-meshes-CVIU11-pattern2-target165 0.00746917 0.00892721 0.0286702
all-meshes-CVIU11-pattern2-target166 0.00511959 0.00767843 0.0323965
all-meshes-CVIU11-pattern2-target167 0.0908035 0.0759588 0.0858654
all-meshes-CVIU11-pattern2-target168 0.0200755 0.0279134 0.0444152
all-meshes-CVIU11-pattern2-target169 0.1223 0.152072 0.117995
all-meshes-CVIU11-pattern2-target17 0.0304506 0.0297756 0.0520159
all-meshes-CVIU11-pattern2-target170 0.0143927 0.0128426 0.0406486
